,doc_name,qualifications,specialities,verification_label,practo_score,practo_votes,description,clinics
201,Dr. Rachana Bhargava,"MBBS, MS - Ophthalmology, DNB - Ophthalmology","Ophthalmologist/ Eye Surgeon, 16 Years Experience",Medical Registration Verified,Not Scored,0.0,"Dr. Rachana Bhargava is an Ophthalmologist/ Eye Surgeon in Borivali East, Mumbai and has an experience of 16 years in this field. Dr. Rachana Bhargava practices at BHRAGAVA EYE CLINIC in Borivali East, Mumbai. She completed MBBS from Topiwala National Medical College and Nair Hospital,Mumbai in 1992, MS - Ophthalmology from Topiwala National Medical College and Nair Hospital,Mumbai in 1995 and DNB - Ophthalmology from Topiwala National Medical College and Nair Hospital,Mumbai in 1996.<br/><br/> She is a member of Bombay Ophthalmologists' Association (BOA).<br/><br/> You can find various information about Dr. Rachana Bhargava on Practo.com.","{'0': {'city': 'Mumbai', 'locality': 'Borivali East', 'clinic_geo_coordinates': {'latitude': 19.229854, 'longitude': 72.863412}, 'clinic_address': '#14, Ground Floor, Sidharth Nagar, Western Express Highway, Borivali East, Landmark : Behind Carnival Cinema, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/bhragava-eye-clinic-borivali-east', 'clinic_timings': ' MON - SAT 6:30 PM - 9:00 PM ', 'clinic_name': 'BHRAGAVA EYE CLINIC'}}"
202,Dr. Naseem Kagalwala,"MBBS, MS - Ophthalmology","Ophthalmologist/ Eye Surgeon, 15 Years Experience",Medical Registration Verified,Not Scored,0.0,"Dr. Naseem Kagalwala is an Ophthalmologist/ Eye Surgeon in Charni Road, Mumbai and has an experience of 15 years in this field. Dr. Naseem Kagalwala practices at Saifee Hospital in Charni Road, Mumbai and Apollo Spectra Hospitals in Tardeo, Mumbai. He completed MBBS from KARAD in 1998 and MS - Ophthalmology from Karnataka University in 2001.<br/><br/> You can get the phone number of Dr. Naseem Kagalwala on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Tardeo', 'clinic_geo_coordinates': {'latitude': 18.970629008948155, 'longitude': 72.81409710645676}, 'clinic_address': '156, Famous Cine Labs, Tardeo Road, Landmark : Behind Everest Building, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/apollo-spectra-hospitals-tardeo-1', 'clinic_timings': ' MON, WED, FRI 10:00 AM - 11:00 AM ', 'clinic_name': 'Apollo Spectra Hospitals'}, '0': {'city': 'Mumbai', 'locality': 'Charni Road', 'clinic_geo_coordinates': {'latitude': 18.952432235852992, 'longitude': 72.81824111938477}, 'clinic_address': '15/17, Maharshi Karve Road, Landmark : Opposite Charni Road Station, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/saifee-hospital-charni-road-2', 'clinic_timings': ' TUE 8:30 AM - 1:00 PM THU 8:30 AM - 10:30 AM ', 'clinic_name': 'Saifee Hospital'}}"
203,Dr. R. H. Maniar,"MBBS, MS - Ophthalmology","Ophthalmologist/ Eye Surgeon, 27 Years Experience",Medical Registration Verified,Not Scored,0.0,"Dr. R. H. Maniar is an Ophthalmologist/ Eye Surgeon in Tardeo, Mumbai and has an experience of 27 years in this field. Dr. R. H. Maniar practices at Bhatia  Hospital in Tardeo, Mumbai and Shushrusha Citizens' Co-operative Hospital in Shivaji Park, Mumbai. He completed MBBS from LTMMC Sion Mumbai in 1975 and MS - Ophthalmology from TNMC in 1980.<br/><br/> You can get the phone number of Dr. R. H. Maniar on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Shivaji Park', 'clinic_geo_coordinates': {'latitude': 19.0234263, 'longitude': 72.837901}, 'clinic_address': '698-B, Ranade Road, Dadar (W), Landmark : Nera Shivaji Park, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/shushrusha-hospital-opd-7-pm-dadar-west', 'clinic_timings': ' MON - TUE, FRI 12:00 PM - 2:00 PM WED 7:00 PM - 9:00 PM THU, SAT 2:00 PM - 4:00 PM ', 'clinic_name': ""Shushrusha Citizens' Co-operative Hospital""}, '0': {'city': 'Mumbai', 'locality': 'Tardeo', 'clinic_geo_coordinates': {'latitude': 18.9519644, 'longitude': 72.8083161}, 'clinic_address': 'Grant Road West, Landmark : Near Mathru Mandir, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/bhatia-hospital-grant-road-1-666080', 'clinic_timings': ' WED 3:00 AM - 4:00 PM ', 'clinic_name': 'Bhatia  Hospital'}}"
204,Dr. Kanchan Kanase,"MBBS M.S OPHTHALMOLOGY, FCPS- Ophthalmology, Post Graduate Diploma in Ophthalmology","Ophthalmologist/ Eye Surgeon, 21 Years Experience",Medical Registration Verified,Not Scored,0.0,"Dr. Kanchan Kanase is an Ophthalmologist/ Eye Surgeon in Bhayandar East, Mumbai and has an experience of 21 years in this field. Dr. Kanchan Kanase practices at Managalmurti Hospital And PolyClinic in Bhayandar East, Mumbai and Mangalmurti Hospital in Bhayandar East, Mumbai. She completed MBBS M.S OPHTHALMOLOGY from G.S.Medical College,Mumbai in 1996, FCPS- Ophthalmology from Lokmanya Tilak Municipal Medical College in 1995 and Post Graduate Diploma in Ophthalmology from Bombay-C.P.S in 1995.<br/><br/> She is a member of Indian Medical Association (IMA).<br/><br/> You can get the phone number of Dr. Kanchan Kanase on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Bhayandar East', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': 'Bhayandar East, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/mangalmurti-hospital-1-bhayander-east', 'clinic_timings': ' MON - SAT 12:00 PM - 1:30 PM ', 'clinic_name': 'Mangalmurti Hospital'}, '0': {'city': 'Mumbai', 'locality': 'Bhayandar East', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': 'Prathvi Sadan, First Floor, BP Road ,Bhayander East, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/managalmurti-hospital-and-polyclinic-bhayandar-east', 'clinic_timings': ' MON - SAT 12:00 PM - 1:00 PM ', 'clinic_name': 'Managalmurti Hospital And PolyClinic'}}"
205,Dr. Swati Jadia,"MBBS, DNB, DOMS","Ophthalmologist/ Eye Surgeon, 19 Years Experience",Medical Registration Verified,Not Scored,0.0,"Dr. Swati Jadia is an Ophthalmologist/ Eye Surgeon in Chembur, Mumbai and has an experience of 19 years in this field. Dr. Swati Jadia practices at Surana Sethia Hospital and Research Center in Chembur, Mumbai. She completed MBBS from Pt. J N M Medical College, Raipur in 1998, DNB from Diplomate National Board,India in 2002 and DOMS from k j somaiya medical college in 2010.<br/><br/> You can book an instant appointment with Dr. Swati Jadia on Practo.com.","{'0': {'city': 'Mumbai', 'locality': 'Chembur', 'clinic_geo_coordinates': {'latitude': 19.05348807571192, 'longitude': 72.887082695961}, 'clinic_address': 'Sion Trombay Road, V N Purav Marg, Sumannagar, Landmark : Opposite Reliance Wed World, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/surana-sethia-hospital-and-research-centre-chembur-chembur', 'clinic_timings': ' MON - SAT 1:30 PM - 3:30 PM ', 'clinic_name': 'Surana Sethia Hospital and Research Center'}}"
206,Dr. R. H. Maniar,"MBBS, MS - Ophthalmology","Ophthalmologist/ Eye Surgeon, 27 Years Experience",Medical Registration Verified,Not Scored,0.0,"Dr. R. H. Maniar is an Ophthalmologist/ Eye Surgeon in Tardeo, Mumbai and has an experience of 27 years in this field. Dr. R. H. Maniar practices at Bhatia  Hospital in Tardeo, Mumbai and Shushrusha Citizens' Co-operative Hospital in Shivaji Park, Mumbai. He completed MBBS from LTMMC Sion Mumbai in 1975 and MS - Ophthalmology from TNMC in 1980.<br/><br/> You can get the phone number of Dr. R. H. Maniar on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Shivaji Park', 'clinic_geo_coordinates': {'latitude': 19.0234263, 'longitude': 72.837901}, 'clinic_address': '698-B, Ranade Road, Dadar (W), Landmark : Nera Shivaji Park, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/shushrusha-hospital-opd-7-pm-dadar-west', 'clinic_timings': ' MON - TUE, FRI 12:00 PM - 2:00 PM WED 7:00 PM - 9:00 PM THU, SAT 2:00 PM - 4:00 PM ', 'clinic_name': ""Shushrusha Citizens' Co-operative Hospital""}, '0': {'city': 'Mumbai', 'locality': 'Tardeo', 'clinic_geo_coordinates': {'latitude': 18.9519644, 'longitude': 72.8083161}, 'clinic_address': 'Grant Road West, Landmark : Near Mathru Mandir, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/bhatia-hospital-grant-road-1-666080', 'clinic_timings': ' WED 3:00 AM - 4:00 PM ', 'clinic_name': 'Bhatia  Hospital'}}"
207,Dr. Sneha J Shah,"MBBS, MS - Ophthalmology, Fellowship in Oculoplasty, Fellowship in Oculoplasty, FAICO (Fellow of All India Collegium of Ophthalmology)","Ophthalmologist/ Eye Surgeon, 8 Years Experience",Medical Registration Verified,Not Scored,0.0,"Dr Sneha J. Shah Completed Her Postgraduation In Ophthalmology And Was The Silver Medalist In The University. Her Interest In Oculoplastics Took Her To Lv Prasad Eye Institute, Hyderabad, Which Is A Premier Eye Institute In India, To Pursue Training In Oculoplastics And Ocular Oncology. She Was Closely Involved With The National Retinoblastoma Registry Under The Aegis Of Icmr. She Went On To Gain Further Experience In The Field, Under Her Mentor Dr Santosh Honavar At Centre For Sight, Hyderabad. She Travelled To Usa To Enhance Her Training In Facial Aesthetics At Austin, Texas And Cincinnati, Ohio.<br/><br/>She Has Carried Out Research In Eyelid Tumors And Ocular Surface Tumors  And Was Invited To Present A Paper On Sebaceous Gland Tumors  At The Annual Conference Of American Academy Of Ophthalmology In 2013. She Has Over 20 Presentations And Posters In Various National And International Conferences And 5 Publications In Peer-Reviewed Indexed Journals.<br/><br/>She Is Well Trained In All Aspects Of Ophthalmic Plastic Surgery, Including Eyelid Disorders, Lacrimal Disorders, Trauma, Reconstructive Surgeries, Ocular Oncology And Facial Aesthetics Including Blepharoplasty, Brow Lift, Botox And Fillers. She Is Abreast With The Latest Management Protocols And Believes In Evidence Based Practice. <br/> You can get the phone number of Dr. Sneha J Shah on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Mazgaon', 'clinic_geo_coordinates': {'latitude': 19.075984, 'longitude': 72.877656}, 'clinic_address': ""Nesbit Road, Landmark : Next To St.Mary's High School, Mumbai"", 'clinic_url': 'https://www.practo.com/mumbai/hospital/prince-aly-khan-hospital-mazgaon-2', 'clinic_timings': ' TUE 12:00 PM - 2:00 PM ', 'clinic_name': 'Prince Ali Khan Hospital'}, '0': {'city': 'Mumbai', 'locality': 'Girgaon', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': '8/10, S.V. Somani Path, S.V. Sovani Road, Nikadwari Ln, Charni Road East, Kandawadi, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/conwest-and-manjula-b-jain-hospital-girgaon', 'clinic_timings': ' THU 11:00 AM - 1:00 PM SAT 12:00 PM - 3:00 PM ', 'clinic_name': 'Convest Jain Clinic'}, '2': {'city': 'Mumbai', 'locality': 'Byculla', 'clinic_geo_coordinates': {'latitude': 18.9748, 'longitude': 72.8357}, 'clinic_address': 'Sant Savta Mali Marg, Byculla (East), Landmark : Near Byculla Railway Station & Near Gloria Church, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/masina-hospital-byculla-1', 'clinic_timings': ' TUE 10:00 AM - 11:00 AM ', 'clinic_name': 'Masina Hospital '}}"
208,Dr. Mayur Jarmarwala,"MBBS, MS - Ophthalmology, DOMS, Fellowship in Cornea and Anterior Segment","Ophthalmologist/ Eye Surgeon, 26 Years Experience",Medical Registration Verified,Not Scored,0.0,Sunday Only On Emergency Cases You can get the phone number of Dr. Mayur Jarmarwala on Practo.com.,"{'0': {'city': 'Mumbai', 'locality': 'Andheri West', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': '#2,  Vishwabharti Society  , V.P. Road  \r\nAndheri West, Landmark : Near Shri Ram School, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/jarmarwala-eye-and-contact-lens-clinic-andheri-west', 'clinic_timings': ' MON - SAT 9:00 AM - 12:00 PM5:00 PM - 8:00 PM ', 'clinic_name': 'Jarmarwala Eye And Contact Lens Clinic'}}"
209,Dr. Kirtida Shah,"MBBS, DOMS, MS - Ophthalmology","Ophthalmologist/ Eye Surgeon, 16 Years Experience",Medical Registration Verified,Not Scored,0.0,"Dr. Kirtida Shah is an Ophthalmologist/ Eye Surgeon in Ghatkopar West, Mumbai and has an experience of 16 years in this field. Dr. Kirtida Shah practices at Yashwantilika Hospital in Ghatkopar West, Mumbai. She completed MBBS from Seth G.S. Medical College and King Edward Memorial Hospital, Mumbai in 1994, DOMS from Seth G.S. Medical College and King Edward Memorial Hospital, Mumbai in 1995 and MS - Ophthalmology from KEM Hospital, Mumbai. in 1999.<br/><br/> She is a member of Bombay Ophthalmologists' Association (BOA).<br/><br/> You can find various information about Dr. Kirtida Shah on Practo.com.","{'0': {'city': 'Mumbai', 'locality': 'Ghatkopar West', 'clinic_geo_coordinates': {'latitude': 19.08666, 'longitude': 72.905809}, 'clinic_address': 'Ghatkopar West, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/yashwantilika-hospital-ghatkopar-west', 'clinic_timings': ' TUE, THU, SAT 11:00 AM - 1:30 PM ', 'clinic_name': 'Yashwantilika Hospital'}}"
210,Dr. Mit A. Mehta,"MBBS, MS - Ophthalmology","Ophthalmologist/ Eye Surgeon, 5 Years Experience",Medical Registration Verified,Not Scored,0.0,Dr. Mit A Mehta is an Ophthalmologist. He is a consultant Eye Surgeon and Medical Director at Mangaljyot Eye Clinic Malad. He also practices at two other reputed medical institutes. You can get the phone number of Dr. Mit A. Mehta on Practo.com.,"{'0': {'city': 'Mumbai', 'locality': 'Malad West', 'clinic_geo_coordinates': {'latitude': 19.188390145669032, 'longitude': 72.84405469894409}, 'clinic_address': 'Dr. Bhogilal Bhavan, 5th Mamletdar Wadi, Landmark : Near Saroj Furnishing, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/mangaljyot-eye-clinic-and-laser-center-malad-west', 'clinic_timings': ' MON - SAT 10:00 AM - 1:00 PM5:00 PM - 9:00 PM ', 'clinic_name': 'Mangaljyot Eye Clinic and Laser Center'}}"
211,Dr. Sneha J Shah,"MBBS, MS - Ophthalmology, Fellowship in Oculoplasty, Fellowship in Oculoplasty, FAICO (Fellow of All India Collegium of Ophthalmology)","Ophthalmologist/ Eye Surgeon, 8 Years Experience",Medical Registration Verified,Not Scored,0.0,"Dr Sneha J. Shah Completed Her Postgraduation In Ophthalmology And Was The Silver Medalist In The University. Her Interest In Oculoplastics Took Her To Lv Prasad Eye Institute, Hyderabad, Which Is A Premier Eye Institute In India, To Pursue Training In Oculoplastics And Ocular Oncology. She Was Closely Involved With The National Retinoblastoma Registry Under The Aegis Of Icmr. She Went On To Gain Further Experience In The Field, Under Her Mentor Dr Santosh Honavar At Centre For Sight, Hyderabad. She Travelled To Usa To Enhance Her Training In Facial Aesthetics At Austin, Texas And Cincinnati, Ohio.<br/><br/>She Has Carried Out Research In Eyelid Tumors And Ocular Surface Tumors  And Was Invited To Present A Paper On Sebaceous Gland Tumors  At The Annual Conference Of American Academy Of Ophthalmology In 2013. She Has Over 20 Presentations And Posters In Various National And International Conferences And 5 Publications In Peer-Reviewed Indexed Journals.<br/><br/>She Is Well Trained In All Aspects Of Ophthalmic Plastic Surgery, Including Eyelid Disorders, Lacrimal Disorders, Trauma, Reconstructive Surgeries, Ocular Oncology And Facial Aesthetics Including Blepharoplasty, Brow Lift, Botox And Fillers. She Is Abreast With The Latest Management Protocols And Believes In Evidence Based Practice. <br/> You can get the phone number of Dr. Sneha J Shah on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Mazgaon', 'clinic_geo_coordinates': {'latitude': 19.075984, 'longitude': 72.877656}, 'clinic_address': ""Nesbit Road, Landmark : Next To St.Mary's High School, Mumbai"", 'clinic_url': 'https://www.practo.com/mumbai/hospital/prince-aly-khan-hospital-mazgaon-2', 'clinic_timings': ' TUE 12:00 PM - 2:00 PM ', 'clinic_name': 'Prince Ali Khan Hospital'}, '0': {'city': 'Mumbai', 'locality': 'Girgaon', 'clinic_geo_coordinates': {'latitude': 'NA', 'longitude': 'NA'}, 'clinic_address': '8/10, S.V. Somani Path, S.V. Sovani Road, Nikadwari Ln, Charni Road East, Kandawadi, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/conwest-and-manjula-b-jain-hospital-girgaon', 'clinic_timings': ' THU 11:00 AM - 1:00 PM SAT 12:00 PM - 3:00 PM ', 'clinic_name': 'Convest Jain Clinic'}, '2': {'city': 'Mumbai', 'locality': 'Byculla', 'clinic_geo_coordinates': {'latitude': 18.9748, 'longitude': 72.8357}, 'clinic_address': 'Sant Savta Mali Marg, Byculla (East), Landmark : Near Byculla Railway Station & Near Gloria Church, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/masina-hospital-byculla-1', 'clinic_timings': ' TUE 10:00 AM - 11:00 AM ', 'clinic_name': 'Masina Hospital '}}"
212,Dr. Sangeeta Raut,"DNB - Ophthalmology, FCPS ( Ophthalmology ), FRCS - General Surgery, MBBS","Ophthalmologist/ Eye Surgeon, 16 Years Experience",Medical Registration Verified,Not Scored,0.0,"Dr. Sangeeta Raut is an Ophthalmologist/ Eye Surgeon in Kalina, Mumbai and has an experience of 16 years in this field. Dr. Sangeeta Raut practices at Prashanti Eye Centre in Kalina, Mumbai and Kumar Clinic and Sai Vision Eye Center in Khar West, Mumbai. She completed DNB - Ophthalmology from Grant Medical College, JJ group of Hospitals Mumbai in 2002, FCPS ( Ophthalmology ) from Bombay hospital in 2001 and FRCS - General Surgery from Royal College Of Surgeons And Physicians Of Glasgow in 2004.<br/><br/> She is a member of Indian Medical Association (IMA), Association of Medical Consultants, Bombay Ophthalmologists' Association (BOA) and Glaucoma Society Of India (GSI). Some of the services provided by the doctor are: Cataract Surgery, LASIK Eye Surgery, Diabetic Eye Checkup, Glaucoma Evaluation / Treatment and Anterior Segment Surgery etc.<br/><br/> You can get the phone number of Dr. Sangeeta Raut on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Khar West', 'clinic_geo_coordinates': {'latitude': 19.0791613, 'longitude': 72.8487415}, 'clinic_address': '14 A road Ahinsa marg Khar West, Mumbai 52, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/kumar-clinic-and-sai-vision-eye-center-khar-west', 'clinic_timings': ' TUE, THU, SAT 12:00 PM - 2:00 PM ', 'clinic_name': 'Kumar Clinic and Sai Vision Eye Center'}, '0': {'city': 'Mumbai', 'locality': 'Kalina', 'clinic_geo_coordinates': {'latitude': 19.078828619592578, 'longitude': 72.86046981811523}, 'clinic_address': 'Vohra Galaxy Building, B 103, 1st Floor, ICICI Next Lane, Kalina Market, Landmark: Opposite To Veena Studio, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/prashanti-eye-centre-kalina-1', 'clinic_timings': ' MON, WED, FRI 12:00 PM - 2:00 PM ', 'clinic_name': 'Prashanti Eye Centre'}}"
213,Dr. Rohit Modi,"MBBS, MS - Ophthalmology, DNB - Ophthalmology, Fellowship in Retina, Fellow of International Council of Opthalmoglogy, FAICO (Fellow of All India Collegium of Ophthalmology)","Ophthalmologist/ Eye Surgeon, 8 Years Experience",Medical Registration Verified,Not Scored,0.0,"Dr.Rohit Ramesh Modi is an Ophthalmologist/eye surgeon in Mumbai. He specializes in Diabetes eye care. It involves surgery, laser and eye injection treatment for diabetes eye disease. He has nearly 6 years of experience in this field. He has completed his MBBS from J.J Hospital, Mumbai in 2007, MS (Ophthalmology) from Regional Institute of Ophthalmology, Guwahati in 2012, Fellowship of I.C.O (U.K) in 2012 and DNB (Ophthalmology) form National Board of Examinations, New Delhi, 2012. He has worked as a Retina and Uvea consultant at the prestigious L.V. Prasad Eye Institute.He has done his specialization in Retina and Uvea from L.V. Prasad Eye Institute.<br/><br/>I am a practicing Ophthalmologist/eye surgeon in Mumbai. I specialize in Diabetes eye care. It involves surgery, laser and injection treatment for diabetes eye disease. You can get the phone number of Dr. Rohit Modi on Practo.com.","{'1': {'city': 'Mumbai', 'locality': 'Goregaon West', 'clinic_geo_coordinates': {'latitude': 19.1901234, 'longitude': 72.8478909}, 'clinic_address': 'Ground Floor, S V Road, Goregaon West, Landmark : DLH Park, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/lifeline-multispeciality-hospital-malad-west-1', 'clinic_timings': ' TUE, FRI 8:00 PM - 9:30 PM ', 'clinic_name': 'Lifeline Medicare Hospital'}, '0': {'city': 'Mumbai', 'locality': 'Mahim', 'clinic_geo_coordinates': {'latitude': 19.046385, 'longitude': 72.842493}, 'clinic_address': 'Raheja Rugnalaya Marg. Landmark: Near Police Quarters Colony, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/hospital/s-l-raheja-hospitals-mahim-1', 'clinic_timings': ' MON, FRI 8:00 AM - 9:00 AM ', 'clinic_name': 'S L Raheja Fortis Hospital'}, '3': {'city': 'Mumbai', 'locality': 'Borivali East', 'clinic_geo_coordinates': {'latitude': 19.234756298294, 'longitude': 72.864301858791}, 'clinic_address': 'Godavari Apartment, Shantivan, Landmark : Near Sona Theater, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/anand-new-born-clinic-borivali-east', 'clinic_timings': ' MON - TUE, FRI - SAT 7:00 PM - 9:00 PM ', 'clinic_name': 'BVI- Anand Nursing Home and Health Care'}, '2': {'city': 'Mumbai', 'locality': 'Goregaon East', 'clinic_geo_coordinates': {'latitude': 19.1692419, 'longitude': 72.8711351}, 'clinic_address': 'Sai Road, Off General Arun Kumar Vaidya Marg, Landmark : Near Krishna Vatika Mandir, Mumbai', 'clinic_url': 'https://www.practo.com/mumbai/clinic/gokuldham-medical-centre-1-goregaon-east', 'clinic_timings': ' TUE, FRI 5:30 PM - 7:00 PM ', 'clinic_name': 'Gokuldham Medical Centre'}}"
